date,year,month,county,rainfall_mm,spi1,spi3,spi6
2022-04-01,2022,4,Migori,79.98839064205394,0.4267844669143062,1.4750296135732208,1.5731043256902408
2022-05-01,2022,5,Migori,88.64480383255902,1.4167445105907708,0.6455578714402582,2.044916670357541
2022-06-01,2022,6,Migori,31.041349537232342,0.8401687871545114,1.7267850834478589,2.5978411454879926
2022-07-01,2022,7,Migori,10.692522848353669,-0.6677452756332671,1.368560996830106,1.8655147925163402
2022-08-01,2022,8,Migori,41.5161151044509,2.6056890681034472,1.7590847042404814,1.3416191753917468
2022-09-01,2022,9,Migori,43.25796179210438,1.2490571822675458,1.7690319333645077,2.8403869114974416
2022-10-01,2022,10,Migori,29.67997637917014,-0.8990188847897557,1.4030638667204423,2.1005347955624667
2022-11-01,2022,11,Migori,59.544890992781696,0.6627420062483084,0.6327893819953478,1.3325803865844108
2022-12-01,2022,12,Migori,70.73075959261726,1.4432681581936722,0.9029564010939438,1.4939871145154422
2023-01-01,2023,1,Migori,12.50784408344942,-1.4476571612560003,0.7595235155582155,1.1865937863252385
2023-02-01,2023,2,Migori,7.918427817961749,-1.7682098171552827,0.16332969902664804,0.4043237435407464
2023-03-01,2023,3,Migori,90.70284579781924,1.496606707004902,0.26949395235118817,0.7777735006365497
2023-04-01,2023,4,Migori,90.53988395017736,1.0605922794316613,1.1468866067162518,1.1712287851367107
2023-05-01,2023,5,Migori,52.23087190179264,-0.6605575133903652,1.1758264268061325,0.8732611584157175
2023-06-01,2023,6,Migori,42.378458317588354,2.003734290032532,1.0808070760251194,0.7210950983164915
2023-07-01,2023,7,Migori,8.726440892500037,-1.0895400139019435,0.016627652327163307,0.9430840781438246
2023-08-01,2023,8,Migori,15.939867829575258,-0.5851984842413902,0.5942118497472368,1.4360392772619077
2023-09-01,2023,9,Migori,53.1648042903227,1.915389968436904,0.850443832749955,1.5522764319473747
2023-10-01,2023,10,Migori,66.77552991754868,2.142642466630459,2.394722289648116,1.8904752850222561
2023-11-01,2023,11,Migori,94.1025903926176,1.9832880065390874,3.117995038822348,3.23753601973321
2023-12-01,2023,12,Migori,61.47480086719288,1.1288947908354003,2.143264122668319,2.3533910988109694
2024-01-01,2024,1,Migori,44.36855523726519,1.4667504436870746,1.8550582412678676,2.571215320901583
2024-02-01,2024,2,Migori,27.408084266326007,0.4431379518558096,1.2893261665785047,2.4642358364013606
2024-03-01,2024,3,Migori,37.36106558407055,-0.8043630120076581,0.20158544430047776,1.7740226440778009
2024-04-01,2024,4,Migori,74.30582068948185,0.06224707370668799,-0.4289975762356392,1.2842540913999168
2024-05-01,2024,5,Migori,54.11461008296293,-0.5325462923095537,-0.818224754192409,0.38333411131855527
2024-06-01,2024,6,Migori,16.823451035162982,-1.1191438222059027,-0.887418777433276,-0.3384552462499976
2024-07-01,2024,7,Migori,21.78335342687719,1.0479112125468963,-0.5785931841906717,-0.6795755276025854
2024-08-01,2024,8,Migori,15.45302440138424,-0.6723298016727142,-0.48233500840935783,-1.0995119072162391
2024-09-01,2024,9,Migori,25.935063299010785,-0.2109315424704019,-0.023947631117094494,-0.8957744033189273
2024-10-01,2024,10,Migori,46.525386333465576,0.6830626223548635,-0.011363091236117577,-0.5245332253545872
2024-11-01,2024,11,Migori,71.61477593814625,1.16954513598716,1.0377709929795207,0.7563024980862848
2024-12-01,2024,12,Migori,42.34056663513184,0.3653808873567506,0.9146026016141319,0.822563923625053
2025-01-01,2025,1,Migori,30.30849864903618,0.457706787466558,0.7911917683649942,0.6876232650145149
2025-02-01,2025,2,Migori,7.583933584830341,-1.8315452217883674,-0.18386973460125094,0.4172609371821946
2025-03-01,2025,3,Migori,60.258816354415,0.3501512193809099,-0.18873728099666642,0.5546774596151702
2025-04-01,2025,4,Migori,77.23884616178624,0.2526287164659962,-0.22184885686043787,0.4549497428789815
2025-05-01,2025,5,Migori,110.04642997068515,2.381717595950013,1.5403614574888915,0.9316994740078701
2025-06-01,2025,6,Migori,24.76742469563204,0.07151652053000157,2.2533587804677095,1.051098362308188
2025-07-01,2025,7,Migori,17.479132813565872,0.4727509953928602,2.3343697234917293,1.0633675478553246
2025-08-01,2025,8,Migori,20.93367910385132,0.21924761344631782,0.2895413605474652,1.723083725642487
2025-09-01,2025,9,Migori,21.218790944884805,-0.7193138890135184,-0.2549917734264685,1.9106512785410905
2025-10-01,2025,10,Migori,46.9036639437956,0.7137967261832872,0.05497892755686359,1.9706285855340597
2025-11-01,2025,11,Migori,25.11293394425336,-1.3355791298773112,-0.9449884464786855,-0.7609447219968567
2025-12-01,2025,12,Migori,59.34184503555298,1.0522201026143383,0.22652218194479087,0.0631592134897564
2026-01-01,2026,1,Migori,11.044909631504732,-1.6765678550945822,-0.39307783602932933,-0.36902571200964135
2026-02-01,2026,2,Migori,78.8649315553553,3.215294725370081,1.6557257817402389,0.7597792635707898
2026-03-01,2026,3,Migori,84.09015470392563,1.271766219576956,2.0957729820397795,1.358941490134011
2026-04-01,2026,4,Migori,43.60843007704791,-2.3296797981305355,1.6290279963918048,0.6756813096565265
2026-05-01,2026,5,Migori,49.02037011875826,-0.8861500722116786,-0.46315053045745175,0.8981941802705142
2026-06-01,2026,6,Migori,13.09931633752935,-1.8160034918715795,-3.238148141005941,0.3152646806047311
2026-07-01,2026,7,Migori,12.26163399219513,-0.36805546362314406,-1.726216702805245,0.652828236890978
2026-08-01,2026,8,Migori,14.278058651615591,-0.8906282281641141,-1.9071858062108924,-1.2221532190353668
1981-01-01,1981,1,Mombasa,8.28986644744873,0.6459950739041305,,
1981-02-01,1981,2,Mombasa,2.056025727589925,-0.14282837232361772,,
1981-03-01,1981,3,Mombasa,45.173527018229166,2.2437509320523623,1.9405457918136306,
1981-04-01,1981,4,Mombasa,26.26266530354818,-1.2699555562994331,0.06264526654681987,
1981-05-01,1981,5,Mombasa,40.19422353108724,-1.1271947191267513,-0.9106907443803698,
1981-06-01,1981,6,Mombasa,23.365980529785155,-0.5625421045572312,-2.01248061080751,-1.219533100660952
1981-07-01,1981,7,Mombasa,22.673952484130854,-0.16246218849197025,-1.374439386670999,-1.1974421663493104
1981-08-01,1981,8,Mombasa,39.153465016682944,1.9857409264511903,0.5292903707234412,-0.7041799191121347
1981-09-01,1981,9,Mombasa,16.904185612996418,0.8708491010009402,1.3546583351277512,-1.1503823056081801
1981-10-01,1981,10,Mombasa,46.89117431640625,0.7350958636595463,1.2733483730961674,-0.3008026623458825
1981-11-01,1981,11,Mombasa,23.51501439412435,-0.26494768074463265,0.45952097082583276,0.5261046359472545
1981-12-01,1981,12,Mombasa,39.60615488688151,1.593159827457347,0.78983753822862,1.0696108372278543
1982-01-01,1982,1,Mombasa,2.341803550720215,-0.6999016609068601,0.5151038176424237,1.011078336194434
1982-02-01,1982,2,Mombasa,1.2456382274627686,-0.7878948282647062,1.0155439645729838,0.6620968025365687
1982-03-01,1982,3,Mombasa,16.953723780314128,0.30636832873426445,-0.16638207673648536,0.6069434515680017
1982-04-01,1982,4,Mombasa,61.18511047363281,0.32624155739454325,0.27374251961247187,0.4505664454795361
1982-05-01,1982,5,Mombasa,213.37442830403648,2.320876684028535,2.2850107175597243,2.336187175535219
1982-06-01,1982,6,Mombasa,32.53273696899414,0.14420220929088248,2.331891264818784,2.479646561746553
1982-07-01,1982,7,Mombasa,43.2592778523763,2.2455064267536997,2.723848786003857,2.6369050203605493
1982-08-01,1982,8,Mombasa,16.667992782592773,-0.38802047964084124,0.9459203564045624,2.5265211778979815
1982-09-01,1982,9,Mombasa,23.505906931559245,1.7751580368124622,1.605360558731268,2.4408158164085854
1982-10-01,1982,10,Mombasa,68.46810811360677,1.4590663494956968,1.4309215216671582,2.9322081767553017
1982-11-01,1982,11,Mombasa,26.57530059814453,-0.03880311772219814,1.2577330558558686,1.3554313173039827
1982-12-01,1982,12,Mombasa,19.79664484659831,0.20514750799202838,0.8954199660299932,1.2429109478338212
1983-01-01,1983,1,Mombasa,1.4984765847524006,-1.0688481315862504,-0.18091567064359312,0.7870440020800509
1983-02-01,1983,2,Mombasa,2.9594107627868653,0.3942269135896226,-0.1392419061500355,0.9044990251714419
1983-03-01,1983,3,Mombasa,10.90954786936442,-0.37216304829323055,-0.6598006010533745,0.5999486039840957
1983-04-01,1983,4,Mombasa,33.08979466756185,-0.8744915510985943,-1.0640577767176407,-0.9622951198232393
1983-05-01,1983,5,Mombasa,102.97847035725913,0.5734191725438429,-0.098062372644518,-0.20883311151931794
1983-06-01,1983,6,Mombasa,37.86013488769531,0.4947082813914537,0.10198792903837248,-0.1260005577857727
1983-07-01,1983,7,Mombasa,32.73780008951823,1.1400867534693488,0.7870641299455555,0.15512904071943817
1983-08-01,1983,8,Mombasa,12.57492701212565,-1.0345587926143187,0.40929489501094635,-0.012182480538534534
1983-09-01,1983,9,Mombasa,14.100832875569662,0.4164906289106445,0.20689482552676514,0.12039644088602425
