county,year,month,ndvi,n_composites,date
Uasin Gishu,2011,1,0.4165839034205233,4,2011-01-01
Uasin Gishu,2011,2,0.3704664738430584,4,2011-02-01
Uasin Gishu,2011,3,0.398024698189135,4,2011-03-01
Uasin Gishu,2011,4,0.42809040912139523,3,2011-04-01
Uasin Gishu,2011,5,0.5521095321931592,4,2011-05-01
Uasin Gishu,2011,6,0.6693228873239436,4,2011-06-01
Uasin Gishu,2011,7,0.740063455734406,4,2011-07-01
Uasin Gishu,2011,8,0.6752426307847081,4,2011-08-01
Uasin Gishu,2011,9,0.6628431589537221,4,2011-09-01
Uasin Gishu,2011,10,0.580286183769282,3,2011-10-01
Uasin Gishu,2011,11,0.6217925553319918,4,2011-11-01
Uasin Gishu,2011,12,0.6076897384305839,4,2011-12-01
Uasin Gishu,2012,1,0.5011459507042253,4,2012-01-01
Uasin Gishu,2012,2,0.40220970824949687,4,2012-02-01
Uasin Gishu,2012,3,0.37700636317907427,4,2012-03-01
Uasin Gishu,2012,4,0.47814987424547295,4,2012-04-01
Uasin Gishu,2012,5,0.6262570757880619,3,2012-05-01
Uasin Gishu,2012,6,0.6622789235412476,4,2012-06-01
Uasin Gishu,2012,7,0.7183284708249498,4,2012-07-01
Uasin Gishu,2012,8,0.7112399647887323,4,2012-08-01
Uasin Gishu,2012,9,0.6841290492957746,4,2012-09-01
Uasin Gishu,2012,10,0.6090886820925552,4,2012-10-01
Uasin Gishu,2012,11,0.6013278336686793,3,2012-11-01
Uasin Gishu,2012,12,0.5555258048289737,4,2012-12-01
Uasin Gishu,2013,1,0.55371800804829,4,2013-01-01
Uasin Gishu,2013,2,0.47707090040241446,4,2013-02-01
Uasin Gishu,2013,3,0.43340870221327965,4,2013-03-01
Uasin Gishu,2013,4,0.5617852112676052,3,2013-04-01
Uasin Gishu,2013,5,0.6252569919517103,4,2013-05-01
Uasin Gishu,2013,6,0.6803764084507045,4,2013-06-01
Uasin Gishu,2013,7,0.7085127263581487,4,2013-07-01
Uasin Gishu,2013,8,0.6889462022132795,4,2013-08-01
Uasin Gishu,2013,9,0.6848390090543257,4,2013-09-01
Uasin Gishu,2013,10,0.6365061368209258,3,2013-10-01
Uasin Gishu,2013,11,0.6259087776659962,4,2013-11-01
Uasin Gishu,2013,12,0.5999093309859155,4,2013-12-01
Uasin Gishu,2014,1,0.5234767354124749,4,2014-01-01
Uasin Gishu,2014,2,0.4477336770623743,4,2014-02-01
Uasin Gishu,2014,3,0.4541581740442659,4,2014-03-01
Uasin Gishu,2014,4,0.44055519785378944,3,2014-04-01
Uasin Gishu,2014,5,0.5709772384305829,4,2014-05-01
Uasin Gishu,2014,6,0.701196101609658,4,2014-06-01
Uasin Gishu,2014,7,0.699132419517103,4,2014-07-01
Uasin Gishu,2014,8,0.6720685362173038,4,2014-08-01
Uasin Gishu,2014,9,0.6498532193158951,4,2014-09-01
Uasin Gishu,2014,10,0.6370127766599595,3,2014-10-01
Uasin Gishu,2014,11,0.586021504024145,4,2014-11-01
Uasin Gishu,2014,12,0.5463588028169013,4,2014-12-01
Uasin Gishu,2015,1,0.45259562374245527,4,2015-01-01
Uasin Gishu,2015,2,0.37254066901408456,4,2015-02-01
Uasin Gishu,2015,3,0.33982447183098596,4,2015-03-01
Uasin Gishu,2015,4,0.46393987256874597,3,2015-04-01
Uasin Gishu,2015,5,0.6620615191146879,4,2015-05-01
Uasin Gishu,2015,6,0.7230107394366201,4,2015-06-01
Uasin Gishu,2015,7,0.729093511066399,4,2015-07-01
Uasin Gishu,2015,8,0.6956619969818911,4,2015-08-01
Uasin Gishu,2015,9,0.5734602112676054,4,2015-09-01
Uasin Gishu,2015,10,0.5054503688799463,3,2015-10-01
Uasin Gishu,2015,11,0.6035070422535206,4,2015-11-01
Uasin Gishu,2015,12,0.6402462776659961,4,2015-12-01
Uasin Gishu,2016,1,0.578579828973843,4,2016-01-01
Uasin Gishu,2016,2,0.486206086519115,4,2016-02-01
Uasin Gishu,2016,3,0.43126795774647897,4,2016-03-01
Uasin Gishu,2016,4,0.562359481891348,4,2016-04-01
Uasin Gishu,2016,5,0.674380449362844,3,2016-05-01
Uasin Gishu,2016,6,0.6647867203219312,4,2016-06-01
Uasin Gishu,2016,7,0.7162047535211271,4,2016-07-01
Uasin Gishu,2016,8,0.7173744215291751,4,2016-08-01
Uasin Gishu,2016,9,0.6233590291750507,4,2016-09-01
Uasin Gishu,2016,10,0.5702836016096582,4,2016-10-01
Uasin Gishu,2016,11,0.5044398054996645,3,2016-11-01
Uasin Gishu,2016,12,0.4601333752515091,4,2016-12-01
Uasin Gishu,2017,1,0.39424356136820937,4,2017-01-01
Uasin Gishu,2017,2,0.4051818913480886,4,2017-02-01
Uasin Gishu,2017,3,0.38912263581488915,4,2017-03-01
Uasin Gishu,2017,4,0.4491110999329308,3,2017-04-01
Uasin Gishu,2017,5,0.6273629527162976,4,2017-05-01
Uasin Gishu,2017,6,0.7002003772635816,4,2017-06-01
Uasin Gishu,2017,7,0.7142994215291752,4,2017-07-01
Uasin Gishu,2017,8,0.6823355382293756,4,2017-08-01
Uasin Gishu,2017,9,0.6578818158953721,4,2017-09-01
Uasin Gishu,2017,10,0.6352481891348088,3,2017-10-01
Uasin Gishu,2017,11,0.6235465291750504,4,2017-11-01
Uasin Gishu,2017,12,0.5441696931589539,4,2017-12-01
Uasin Gishu,2018,1,0.4532473088531187,4,2018-01-01
Uasin Gishu,2018,2,0.3812730633802818,4,2018-02-01
Uasin Gishu,2018,3,0.47660020120724356,4,2018-03-01
Uasin Gishu,2018,4,0.589743729040912,3,2018-04-01
Uasin Gishu,2018,5,0.6465950452716301,4,2018-05-01
Uasin Gishu,2018,6,0.6917952464788735,4,2018-06-01
Uasin Gishu,2018,7,0.7002002515090546,4,2018-07-01
Uasin Gishu,2018,8,0.6659751006036219,4,2018-08-01
Uasin Gishu,2018,9,0.616736393360161,4,2018-09-01
Uasin Gishu,2018,10,0.560612910798122,3,2018-10-01
Uasin Gishu,2018,11,0.5205280935613681,4,2018-11-01
Uasin Gishu,2018,12,0.5031027917505029,4,2018-12-01
Uasin Gishu,2019,1,0.464665115694165,4,2019-01-01
Uasin Gishu,2019,2,0.3821096327967807,4,2019-02-01
Uasin Gishu,2019,3,0.35267024647887335,4,2019-03-01
Uasin Gishu,2019,4,0.37693822937625737,3,2019-04-01
Uasin Gishu,2019,5,0.51326073943662,4,2019-05-01
Uasin Gishu,2019,6,0.6878293511066396,4,2019-06-01
Uasin Gishu,2019,7,0.770452741448692,4,2019-07-01
Uasin Gishu,2019,8,0.7196440392354125,4,2019-08-01
Uasin Gishu,2019,9,0.6961427565392356,4,2019-09-01
Uasin Gishu,2019,10,0.6452039906103287,3,2019-10-01
Uasin Gishu,2019,11,0.6389785211267607,4,2019-11-01
Uasin Gishu,2019,12,0.64485550804829,4,2019-12-01
Uasin Gishu,2020,1,0.611745070422535,4,2020-01-01
Uasin Gishu,2020,2,0.5767213028169016,4,2020-02-01
Uasin Gishu,2020,3,0.5275807847082494,4,2020-03-01
Uasin Gishu,2020,4,0.5464843812877264,4,2020-04-01
Uasin Gishu,2020,5,0.6614842387659291,3,2020-05-01
Uasin Gishu,2020,6,0.7176022384305836,4,2020-06-01
Uasin Gishu,2020,7,0.7230797786720321,4,2020-07-01
Uasin Gishu,2020,8,0.5389936713397797,4,2020-08-01
Uasin Gishu,2020,9,0.6653468058350097,4,2020-09-01
Uasin Gishu,2020,10,0.6292376257545274,4,2020-10-01
Uasin Gishu,2020,11,0.6198868209255529,3,2020-11-01
Uasin Gishu,2020,12,0.5311648138832998,4,2020-12-01
Uasin Gishu,2021,1,0.4717223088531187,4,2021-01-01
Uasin Gishu,2021,2,0.43301275150905433,4,2021-02-01
Uasin Gishu,2021,3,0.40834922032193177,4,2021-03-01
Uasin Gishu,2021,4,0.46542555331991947,3,2021-04-01
Uasin Gishu,2021,5,0.609931011066398,4,2021-05-01
Uasin Gishu,2021,6,0.6571594818913484,4,2021-06-01
Uasin Gishu,2021,7,0.6274372484909457,4,2021-07-01
Uasin Gishu,2021,8,0.7163908953722331,4,2021-08-01
Uasin Gishu,2021,9,0.6832223843058352,4,2021-09-01
Uasin Gishu,2021,10,0.6623538229376261,3,2021-10-01
Uasin Gishu,2021,11,0.5793942152917502,4,2021-11-01
Uasin Gishu,2021,12,0.49055744466800805,4,2021-12-01
Uasin Gishu,2022,1,0.44272796780684087,4,2022-01-01
Uasin Gishu,2022,2,0.42255875251509045,4,2022-02-01
Uasin Gishu,2022,3,0.3727795020120728,4,2022-03-01
Uasin Gishu,2022,4,0.45705580147551994,3,2022-04-01
Uasin Gishu,2022,5,0.6021801559356141,4,2022-05-01
Uasin Gishu,2022,6,0.6910164235412477,4,2022-06-01
Uasin Gishu,2022,7,0.7083861921529173,4,2022-07-01
Uasin Gishu,2022,8,0.6558413480885312,4,2022-08-01
Uasin Gishu,2022,9,0.6684003772635814,4,2022-09-01
Uasin Gishu,2022,10,0.5841193494299128,3,2022-10-01
Uasin Gishu,2022,11,0.5097370221327967,4,2022-11-01
Uasin Gishu,2022,12,0.48871827632461456,3,2022-12-01
Uasin Gishu,2023,1,0.4705883551307848,4,2023-01-01
Uasin Gishu,2023,2,0.38190875251509054,3,2023-02-01
Uasin Gishu,2023,3,0.436490518108652,4,2023-03-01
Uasin Gishu,2023,4,0.5259837022132797,3,2023-04-01
Uasin Gishu,2023,5,0.6441843309859159,4,2023-05-01
Uasin Gishu,2023,6,0.680802766599597,4,2023-06-01
Uasin Gishu,2023,7,0.7296024647887325,4,2023-07-01
Uasin Gishu,2023,8,0.7201082997987927,4,2023-08-01
Uasin Gishu,2023,9,0.6438473340040242,4,2023-09-01
Uasin Gishu,2023,10,0.6385194668008038,2,2023-10-01
Uasin Gishu,2023,11,0.6322254778672035,4,2023-11-01
Uasin Gishu,2023,12,0.5776412726358151,4,2023-12-01
Uasin Gishu,2024,1,0.5673911720321929,4,2024-01-01
Uasin Gishu,2024,2,0.539450352112676,4,2024-02-01
Uasin Gishu,2024,3,0.5122663732394368,4,2024-03-01
Uasin Gishu,2024,4,0.6058387575452718,4,2024-04-01
Uasin Gishu,2024,5,0.6944152582159621,3,2024-05-01
Uasin Gishu,2024,6,0.7386185865191144,4,2024-06-01
Uasin Gishu,2024,7,0.6843032947686116,4,2024-07-01
Uasin Gishu,2024,8,0.7038258886653255,3,2024-08-01
Uasin Gishu,2024,9,0.6532819416498995,4,2024-09-01
Uasin Gishu,2024,10,0.6334662726358151,4,2024-10-01
Uasin Gishu,2024,11,0.6323493628437292,3,2024-11-01
Uasin Gishu,2024,12,0.6110818242790074,3,2024-12-01
Uasin Gishu,2025,1,0.5390911971830987,4,2025-01-01
Uasin Gishu,2025,2,0.4495840794768612,4,2025-02-01
Uasin Gishu,2025,3,0.475062374245473,4,2025-03-01
Uasin Gishu,2025,4,0.5811172367538567,3,2025-04-01
Uasin Gishu,2025,5,0.698458299798793,4,2025-05-01
Uasin Gishu,2025,6,0.7612501006036215,4,2025-06-01
Uasin Gishu,2025,11,0.612410663983903,1,2025-11-01
Uasin Gishu,2025,12,0.5861045271629781,2,2025-12-01
Uasin Gishu,2026,1,0.5306216968477528,3,2026-01-01
Uasin Gishu,2026,2,0.4960488598256207,3,2026-02-01
Uasin Gishu,2026,3,0.5882396378269611,2,2026-03-01
Uasin Gishu,2026,4,0.5793279175050305,2,2026-04-01
Uasin Gishu,2026,5,0.6920427565392353,2,2026-05-01
Uasin Gishu,2026,7,0.6728318242790078,3,2026-07-01
Uasin Gishu,2026,8,0.6386543259557343,1,2026-08-01
Vihiga,2000,12,0.695243373493976,1,2000-12-01
Vihiga,2001,1,0.6805677710843372,2,2001-01-01
Vihiga,2001,2,0.5869524096385542,2,2001-02-01
Vihiga,2001,3,0.5904448795180721,2,2001-03-01
Vihiga,2001,4,0.7062879518072291,2,2001-04-01
Vihiga,2001,5,0.7364897590361448,2,2001-05-01
Vihiga,2001,6,0.5554831325301206,2,2001-06-01
Vihiga,2001,7,0.6822204819277107,2,2001-07-01
Vihiga,2001,8,0.6411656626506024,2,2001-08-01
Vihiga,2001,9,0.6822524096385544,2,2001-09-01
Vihiga,2001,10,0.666453012048193,1,2001-10-01
Vihiga,2001,11,0.7120030120481928,2,2001-11-01
Vihiga,2001,12,0.657677108433735,2,2001-12-01
Vihiga,2002,1,0.6350277108433737,2,2002-01-01
Vihiga,2002,2,0.5381626506024098,2,2002-02-01
Vihiga,2002,3,0.6195623493975905,2,2002-03-01
Vihiga,2002,4,0.7270021084337348,2,2002-04-01
Vihiga,2002,5,0.754083734939759,2,2002-05-01
Vihiga,2002,6,0.694580120481928,2,2002-06-01
Vihiga,2002,7,0.6565451807228915,4,2002-07-01
Vihiga,2002,8,0.6277121987951808,4,2002-08-01
Vihiga,2002,9,0.6287763554216869,4,2002-09-01
Vihiga,2002,10,0.6667343373493976,3,2002-10-01
Vihiga,2002,11,0.6727935240963854,4,2002-11-01
Vihiga,2002,12,0.6971140060240962,4,2002-12-01
Vihiga,2003,1,0.652907981927711,4,2003-01-01
Vihiga,2003,2,0.5348876506024097,4,2003-02-01
Vihiga,2003,3,0.5291546686746987,4,2003-03-01
Vihiga,2003,4,0.6094718875502009,3,2003-04-01
Vihiga,2003,5,0.7375525602409638,4,2003-05-01
Vihiga,2003,6,0.7387474397590363,4,2003-06-01
Vihiga,2003,7,0.7182499999999999,4,2003-07-01
Vihiga,2003,8,0.6654628012048194,4,2003-08-01
Vihiga,2003,9,0.6402382530120484,4,2003-09-01
Vihiga,2003,10,0.6713371485943775,3,2003-10-01
Vihiga,2003,11,0.6990281626506027,4,2003-11-01
Vihiga,2003,12,0.6704313253012051,4,2003-12-01
Vihiga,2004,1,0.6224040662650603,4,2004-01-01
Vihiga,2004,2,0.5583531626506024,4,2004-02-01
Vihiga,2004,3,0.5775626506024099,4,2004-03-01
Vihiga,2004,4,0.7068560240963856,4,2004-04-01
Vihiga,2004,5,0.7088084337349397,3,2004-05-01
Vihiga,2004,6,0.6889906626506024,4,2004-06-01
Vihiga,2004,7,0.6364430722891566,4,2004-07-01
Vihiga,2004,8,0.6315218373493975,4,2004-08-01
Vihiga,2004,9,0.6773334337349397,4,2004-09-01
Vihiga,2004,10,0.6618638554216869,4,2004-10-01
Vihiga,2004,11,0.7056002008032127,3,2004-11-01
Vihiga,2004,12,0.6807439759036145,4,2004-12-01
Vihiga,2005,1,0.6092447289156627,4,2005-01-01
Vihiga,2005,2,0.540372138554217,4,2005-02-01
Vihiga,2005,3,0.6030415662650601,4,2005-03-01
Vihiga,2005,4,0.7043811244979921,3,2005-04-01
Vihiga,2005,5,0.7468406626506024,4,2005-05-01
Vihiga,2005,6,0.7044930722891568,4,2005-06-01
Vihiga,2005,7,0.6663037650602411,4,2005-07-01
Vihiga,2005,8,0.6506573795180722,4,2005-08-01
Vihiga,2005,9,0.6548194277108433,4,2005-09-01
Vihiga,2005,10,0.6684927710843375,3,2005-10-01
Vihiga,2005,11,0.6779554216867472,4,2005-11-01
Vihiga,2005,12,0.5784256024096386,4,2005-12-01
Vihiga,2006,1,0.549438403614458,4,2006-01-01
Vihiga,2006,2,0.5230930722891565,4,2006-02-01
Vihiga,2006,3,0.6162158132530121,4,2006-03-01
Vihiga,2006,4,0.7134317269076303,3,2006-04-01
Vihiga,2006,5,0.7169221385542168,4,2006-05-01
Vihiga,2006,6,0.7186400602409639,4,2006-06-01
Vihiga,2006,7,0.668878012048193,4,2006-07-01
Vihiga,2006,8,0.6281575301204818,4,2006-08-01
Vihiga,2006,9,0.6737245481927713,4,2006-09-01
Vihiga,2006,10,0.6902871485943777,3,2006-10-01
Vihiga,2006,11,0.6732960843373496,4,2006-11-01
Vihiga,2006,12,0.6938876506024098,4,2006-12-01
Vihiga,2007,1,0.674698795180723,4,2007-01-01
Vihiga,2007,2,0.6031509036144579,4,2007-02-01
Vihiga,2007,3,0.5965561746987953,4,2007-03-01
Vihiga,2007,4,0.6957323293172691,3,2007-04-01
Vihiga,2007,5,0.7297667168674701,4,2007-05-01
Vihiga,2007,6,0.7283326807228916,4,2007-06-01
Vihiga,2007,7,0.6704682228915664,4,2007-07-01
Vihiga,2007,8,0.6536067771084337,4,2007-08-01
Vihiga,2007,9,0.6725649096385544,4,2007-09-01
Vihiga,2007,10,0.6581305220883534,3,2007-10-01
Vihiga,2007,11,0.690131626506024,4,2007-11-01
Vihiga,2007,12,0.6518204819277109,4,2007-12-01
Vihiga,2008,1,0.5613540662650602,4,2008-01-01
Vihiga,2008,2,0.5363686746987951,4,2008-02-01
Vihiga,2008,3,0.5426618975903615,4,2008-03-01
Vihiga,2008,4,0.6686620481927711,4,2008-04-01
Vihiga,2008,5,0.7293538152610443,3,2008-05-01
Vihiga,2008,6,0.7125823795180722,4,2008-06-01
Vihiga,2008,7,0.6756195783132528,4,2008-07-01
Vihiga,2008,8,0.6465539156626506,4,2008-08-01
Vihiga,2008,9,0.6789935240963856,4,2008-09-01
Vihiga,2008,10,0.7266266566265063,4,2008-10-01
Vihiga,2008,11,0.6976285140562247,3,2008-11-01
Vihiga,2008,12,0.6253977409638554,4,2008-12-01
Vihiga,2009,1,0.5636852409638554,4,2009-01-01
Vihiga,2009,2,0.5368875000000001,4,2009-02-01
Vihiga,2009,3,0.5379594879518073,4,2009-03-01
Vihiga,2009,4,0.6544355421686748,3,2009-04-01
Vihiga,2009,5,0.7291558734939759,4,2009-05-01
Vihiga,2009,6,0.6843432228915662,4,2009-06-01
Vihiga,2009,7,0.6459807228915665,4,2009-07-01
Vihiga,2009,8,0.6214158132530119,4,2009-08-01
Vihiga,2009,9,0.6549216867469879,4,2009-09-01
Vihiga,2009,10,0.6550030120481926,3,2009-10-01
Vihiga,2009,11,0.6888283132530122,4,2009-11-01
Vihiga,2009,12,0.6875825301204819,4,2009-12-01
Vihiga,2010,1,0.6652590361445785,4,2010-01-01
Vihiga,2010,2,0.632693825301205,4,2010-02-01
Vihiga,2010,3,0.6335076807228915,4,2010-03-01
Vihiga,2010,4,0.7193748995983937,3,2010-04-01
Vihiga,2010,5,0.7271218373493976,4,2010-05-01
Vihiga,2010,6,0.7111036144578313,4,2010-06-01
Vihiga,2010,7,0.6502543674698795,4,2010-07-01
Vihiga,2010,8,0.6296701807228917,4,2010-08-01
Vihiga,2010,9,0.6733566265060242,4,2010-09-01
Vihiga,2010,10,0.6452078313253012,3,2010-10-01
Vihiga,2010,11,0.703471686746988,4,2010-11-01
Vihiga,2010,12,0.6730162650602409,4,2010-12-01
Vihiga,2011,1,0.6301965361445784,4,2011-01-01
Vihiga,2011,2,0.5062382530120483,4,2011-02-01
Vihiga,2011,3,0.5407596385542169,4,2011-03-01
Vihiga,2011,4,0.6645074297188757,3,2011-04-01
Vihiga,2011,5,0.7588643072289158,4,2011-05-01
Vihiga,2011,6,0.7422400602409638,4,2011-06-01
Vihiga,2011,7,0.6953311746987951,4,2011-07-01
Vihiga,2011,8,0.6554371987951809,4,2011-08-01
Vihiga,2011,9,0.6604581325301206,4,2011-09-01
Vihiga,2011,10,0.7363357429718879,3,2011-10-01
Vihiga,2011,11,0.7230335843373492,4,2011-11-01
Vihiga,2011,12,0.7058387048192769,4,2011-12-01
Vihiga,2012,1,0.59596656626506,4,2012-01-01
Vihiga,2012,2,0.49245481927710855,4,2012-02-01
Vihiga,2012,3,0.5142941265060242,4,2012-03-01
Vihiga,2012,4,0.6582625000000001,4,2012-04-01
Vihiga,2012,5,0.7392397590361449,3,2012-05-01
Vihiga,2012,6,0.7264740963855423,4,2012-06-01
Vihiga,2012,7,0.7001611445783135,4,2012-07-01
Vihiga,2012,8,0.6453135542168675,4,2012-08-01
Vihiga,2012,9,0.6375852409638554,4,2012-09-01
Vihiga,2012,10,0.700778765060241,4,2012-10-01
Vihiga,2012,11,0.7104789156626506,3,2012-11-01
Vihiga,2012,12,0.7065492469879517,4,2012-12-01
Vihiga,2013,1,0.6704540662650602,4,2013-01-01
Vihiga,2013,2,0.5938222891566264,4,2013-02-01
Vihiga,2013,3,0.6216481927710844,4,2013-03-01
Vihiga,2013,4,0.7087795180722892,3,2013-04-01
Vihiga,2013,5,0.7391043674698797,4,2013-05-01
Vihiga,2013,6,0.7131689759036145,4,2013-06-01
Vihiga,2013,7,0.6643570783132531,4,2013-07-01
Vihiga,2013,8,0.652746686746988,4,2013-08-01
Vihiga,2013,9,0.6740530120481929,4,2013-09-01
Vihiga,2013,10,0.7213646586345382,3,2013-10-01
Vihiga,2013,11,0.7049253012048194,4,2013-11-01
Vihiga,2013,12,0.6972959337349397,4,2013-12-01
Vihiga,2014,1,0.6517188253012047,4,2014-01-01
Vihiga,2014,2,0.5688947289156627,4,2014-02-01
Vihiga,2014,3,0.5750832831325303,4,2014-03-01
Vihiga,2014,4,0.6631443775100402,3,2014-04-01
Vihiga,2014,5,0.7442436746987954,4,2014-05-01
Vihiga,2014,6,0.71357921686747,4,2014-06-01
Vihiga,2014,7,0.7012819277108433,4,2014-07-01
Vihiga,2014,8,0.6597694277108435,4,2014-08-01
Vihiga,2014,9,0.6790078313253013,4,2014-09-01
Vihiga,2014,10,0.72045281124498,3,2014-10-01
Vihiga,2014,11,0.7336180722891567,4,2014-11-01
Vihiga,2014,12,0.6938722891566268,4,2014-12-01
Vihiga,2015,1,0.5823078313253012,4,2015-01-01
Vihiga,2015,2,0.5069015060240963,4,2015-02-01
Vihiga,2015,3,0.502476204819277,4,2015-03-01
Vihiga,2015,4,0.6296285140562251,3,2015-04-01
Vihiga,2015,5,0.7400025602409639,4,2015-05-01
Vihiga,2015,6,0.7475189759036145,4,2015-06-01
Vihiga,2015,7,0.697933734939759,4,2015-07-01
Vihiga,2015,8,0.6609007530120483,4,2015-08-01
Vihiga,2015,9,0.6532402108433737,4,2015-09-01
Vihiga,2015,10,0.6243564257028112,3,2015-10-01
Vihiga,2015,11,0.7426364457831326,4,2015-11-01
Vihiga,2015,12,0.7382856927710844,4,2015-12-01
Vihiga,2016,1,0.6779703313253014,4,2016-01-01
Vihiga,2016,2,0.612909638554217,4,2016-02-01
Vihiga,2016,3,0.5860417168674699,4,2016-03-01
Vihiga,2016,4,0.6733932228915664,4,2016-04-01
Vihiga,2016,5,0.7497738955823293,3,2016-05-01
Vihiga,2016,6,0.7323843373493975,4,2016-06-01
Vihiga,2016,7,0.6736280120481927,4,2016-07-01
Vihiga,2016,8,0.6270463855421686,4,2016-08-01
Vihiga,2016,9,0.6302519578313253,4,2016-09-01
Vihiga,2016,10,0.6814706325301203,4,2016-10-01
Vihiga,2016,11,0.6599736947791167,3,2016-11-01
Vihiga,2016,12,0.617642921686747,4,2016-12-01
Vihiga,2017,1,0.5471417168674698,4,2017-01-01
Vihiga,2017,2,0.5679210843373493,4,2017-02-01
Vihiga,2017,3,0.6273343373493975,4,2017-03-01
Vihiga,2017,4,0.7208929718875504,3,2017-04-01
Vihiga,2017,5,0.7589570783132531,4,2017-05-01
Vihiga,2017,6,0.7290210843373494,4,2017-06-01
Vihiga,2017,7,0.6774206325301205,4,2017-07-01
Vihiga,2017,8,0.6460021084337351,4,2017-08-01
Vihiga,2017,9,0.6747219879518072,4,2017-09-01
Vihiga,2017,10,0.6934963855421686,3,2017-10-01
Vihiga,2017,11,0.7202775602409639,4,2017-11-01
Vihiga,2017,12,0.6550968373493977,4,2017-12-01
Vihiga,2018,1,0.5816141566265061,4,2018-01-01
Vihiga,2018,2,0.5418331325301204,4,2018-02-01
Vihiga,2018,3,0.6133801204819277,4,2018-03-01
Vihiga,2018,4,0.7285518072289157,3,2018-04-01
Vihiga,2018,5,0.7668802710843377,4,2018-05-01
Vihiga,2018,6,0.7456939759036143,4,2018-06-01
Vihiga,2018,7,0.6899564759036143,4,2018-07-01
Vihiga,2018,8,0.6556466867469881,4,2018-08-01
Vihiga,2018,9,0.6501512048192771,4,2018-09-01
Vihiga,2018,10,0.6978664658634539,3,2018-10-01
Vihiga,2018,11,0.7228347891566266,4,2018-11-01
Vihiga,2018,12,0.7046649096385542,4,2018-12-01
Vihiga,2019,1,0.6613944277108434,4,2019-01-01
Vihiga,2019,2,0.5813983433734942,4,2019-02-01
Vihiga,2019,3,0.5717611445783133,4,2019-03-01
Vihiga,2019,4,0.6595654618473894,3,2019-04-01
Vihiga,2019,5,0.7412722891566265,4,2019-05-01
Vihiga,2019,6,0.753743373493976,4,2019-06-01
Vihiga,2019,7,0.7340340361445783,4,2019-07-01
Vihiga,2019,8,0.6749373493975903,4,2019-08-01
Vihiga,2019,9,0.6814305722891567,4,2019-09-01
Vihiga,2019,10,0.6654682730923694,3,2019-10-01
Vihiga,2019,11,0.745653012048193,4,2019-11-01
Vihiga,2019,12,0.7485587349397591,4,2019-12-01
Vihiga,2020,1,0.704807078313253,4,2020-01-01
Vihiga,2020,2,0.6827882530120482,4,2020-02-01
Vihiga,2020,3,0.6654352409638556,4,2020-03-01
Vihiga,2020,4,0.7236347891566266,4,2020-04-01
Vihiga,2020,5,0.7696512048192772,3,2020-05-01
Vihiga,2020,6,0.7320998493975905,4,2020-06-01
Vihiga,2020,7,0.6910935240963856,4,2020-07-01
Vihiga,2020,8,0.6466816265060242,4,2020-08-01
Vihiga,2020,9,0.6822448795180723,4,2020-09-01
Vihiga,2020,10,0.7384090361445782,4,2020-10-01
Vihiga,2020,11,0.7613315261044176,3,2020-11-01
Vihiga,2020,12,0.7197361445783133,4,2020-12-01
Vihiga,2021,1,0.6939085843373495,4,2021-01-01
Vihiga,2021,2,0.6203438253012048,4,2021-02-01
Vihiga,2021,3,0.6396486445783133,4,2021-03-01
Vihiga,2021,4,0.7098999999999999,3,2021-04-01
Vihiga,2021,5,0.7408085843373495,4,2021-05-01
Vihiga,2021,6,0.7371108433734941,4,2021-06-01
Vihiga,2021,7,0.6954650602409639,4,2021-07-01
Vihiga,2021,8,0.6643990963855424,4,2021-08-01
Vihiga,2021,9,0.68026671686747,4,2021-09-01
Vihiga,2021,10,0.687779718875502,3,2021-10-01
Vihiga,2021,11,0.7198846385542169,4,2021-11-01
Vihiga,2021,12,0.7174331325301203,4,2021-12-01
Vihiga,2022,1,0.6452716867469881,4,2022-01-01
Vihiga,2022,2,0.6085254518072291,4,2022-02-01
Vihiga,2022,3,0.5753335843373494,4,2022-03-01
Vihiga,2022,4,0.7118100401606426,3,2022-04-01
Vihiga,2022,5,0.7367394578313252,4,2022-05-01
Vihiga,2022,6,0.7327185240963856,4,2022-06-01
Vihiga,2022,7,0.6851465361445783,4,2022-07-01
Vihiga,2022,8,0.6635894578313253,4,2022-08-01
Vihiga,2022,9,0.6795135542168675,4,2022-09-01
Vihiga,2022,10,0.7281761044176708,3,2022-10-01
Vihiga,2022,11,0.6832757530120483,4,2022-11-01
Vihiga,2022,12,0.7188893574297189,3,2022-12-01
Vihiga,2023,1,0.6722215361445782,4,2023-01-01
Vihiga,2023,2,0.573279518072289,3,2023-02-01
Vihiga,2023,3,0.595997891566265,4,2023-03-01
Vihiga,2023,4,0.7000915662650605,3,2023-04-01
Vihiga,2023,5,0.7648468373493976,4,2023-05-01
Vihiga,2023,6,0.7585615963855421,4,2023-06-01
Vihiga,2023,7,0.7184120481927709,4,2023-07-01
Vihiga,2023,8,0.6807245481927713,4,2023-08-01
Vihiga,2023,9,0.6940371987951808,4,2023-09-01
Vihiga,2023,10,0.7237478915662652,2,2023-10-01
Vihiga,2023,11,0.7545617469879518,4,2023-11-01
Vihiga,2023,12,0.7418718373493975,4,2023-12-01
Vihiga,2024,1,0.6764352409638555,4,2024-01-01
Vihiga,2024,2,0.7151338855421687,4,2024-02-01
Vihiga,2024,3,0.6506888554216868,4,2024-03-01
Vihiga,2024,4,0.758740361445783,4,2024-04-01
Vihiga,2024,5,0.7788851405622491,3,2024-05-01
