date,year,month,county,rainfall_mm
2008-03-01,2008,3,Taita Taveta,141.59756077785119
2008-04-01,2008,4,Taita Taveta,46.13406286426619
2008-05-01,2008,5,Taita Taveta,19.083110572777542
2008-06-01,2008,6,Taita Taveta,8.392920278451022
2008-07-01,2008,7,Taita Taveta,5.771801725643523
2008-08-01,2008,8,Taita Taveta,5.9330424726009365
2008-09-01,2008,9,Taita Taveta,8.911519720507602
2008-10-01,2008,10,Taita Taveta,13.170063765376222
2008-11-01,2008,11,Taita Taveta,52.521767283420935
2008-12-01,2008,12,Taita Taveta,18.51089595532885
2009-01-01,2009,1,Taita Taveta,10.237123243948993
2009-02-01,2009,2,Taita Taveta,8.841865651280273
2009-03-01,2009,3,Taita Taveta,21.926197836445827
2009-04-01,2009,4,Taita Taveta,48.847046433243094
2009-05-01,2009,5,Taita Taveta,11.156037784440844
2009-06-01,2009,6,Taita Taveta,9.855783023261557
2009-07-01,2009,7,Taita Taveta,4.069383682705023
2009-08-01,2009,8,Taita Taveta,7.393908124110278
2009-09-01,2009,9,Taita Taveta,6.1988369499935825
2009-10-01,2009,10,Taita Taveta,48.74294759432475
2009-11-01,2009,11,Taita Taveta,40.80133060754514
2009-12-01,2009,12,Taita Taveta,106.72050122279747
2010-01-01,2010,1,Taita Taveta,19.46641776234496
2010-02-01,2010,2,Taita Taveta,7.5137510722758725
2010-03-01,2010,3,Taita Taveta,62.16928200067258
2010-04-01,2010,4,Taita Taveta,50.386539563945696
2010-05-01,2010,5,Taita Taveta,26.25863236983617
2010-06-01,2010,6,Taita Taveta,6.621098031527271
2010-07-01,2010,7,Taita Taveta,4.205067721900402
2010-08-01,2010,8,Taita Taveta,5.455887425062703
2010-09-01,2010,9,Taita Taveta,8.050929211635216
2010-10-01,2010,10,Taita Taveta,8.252391760957007
2010-11-01,2010,11,Taita Taveta,46.01951291701373
2010-12-01,2010,12,Taita Taveta,37.90787808287377
2011-01-01,2011,1,Taita Taveta,4.761417475401187
2011-02-01,2011,2,Taita Taveta,18.222347088421092
2011-03-01,2011,3,Taita Taveta,39.590404693753115
2011-04-01,2011,4,Taita Taveta,38.85197292028689
2011-05-01,2011,5,Taita Taveta,22.62201738544539
2011-06-01,2011,6,Taita Taveta,4.975108219946132
2011-07-01,2011,7,Taita Taveta,4.0594106054773516
2011-08-01,2011,8,Taita Taveta,5.295666787671108
2011-09-01,2011,9,Taita Taveta,11.7901415904363
2011-10-01,2011,10,Taita Taveta,48.012484548606125
2011-11-01,2011,11,Taita Taveta,90.11393817826813
2011-12-01,2011,12,Taita Taveta,37.72739278755936
2012-01-01,2012,1,Taita Taveta,3.8349628982590693
2012-02-01,2012,2,Taita Taveta,7.936227447846356
2012-03-01,2012,3,Taita Taveta,17.63739427678725
2012-04-01,2012,4,Taita Taveta,65.44576499789369
2012-05-01,2012,5,Taita Taveta,14.037608312976127
2012-06-01,2012,6,Taita Taveta,4.527025310402991
2012-07-01,2012,7,Taita Taveta,4.008701415542586
2012-08-01,2012,8,Taita Taveta,11.24700884959277
2012-09-01,2012,9,Taita Taveta,7.400700780574013
2012-10-01,2012,10,Taita Taveta,14.904425161960079
2012-11-01,2012,11,Taita Taveta,68.319841856115
2012-12-01,2012,12,Taita Taveta,69.25903829686781
2013-01-01,2013,1,Taita Taveta,10.224757672291176
2013-02-01,2013,2,Taita Taveta,5.456079123066921
2013-03-01,2013,3,Taita Taveta,60.659963211358765
2013-04-01,2013,4,Taita Taveta,74.20515354006898
2013-05-01,2013,5,Taita Taveta,16.073200433160743
2013-06-01,2013,6,Taita Taveta,5.808628049478227
2013-07-01,2013,7,Taita Taveta,4.756587728609642
2013-08-01,2013,8,Taita Taveta,7.170645529382369
2013-09-01,2013,9,Taita Taveta,12.271810123149086
2013-10-01,2013,10,Taita Taveta,23.87807162135255
2013-11-01,2013,11,Taita Taveta,49.02147845473944
2013-12-01,2013,12,Taita Taveta,82.86161466112324
2014-01-01,2014,1,Taita Taveta,2.6846165839363545
2014-02-01,2014,2,Taita Taveta,15.209194941614188
2014-03-01,2014,3,Taita Taveta,77.69239762250115
2014-04-01,2014,4,Taita Taveta,39.986726773953905
2014-05-01,2014,5,Taita Taveta,19.61145159906032
2014-06-01,2014,6,Taita Taveta,8.15209890075174
2014-07-01,2014,7,Taita Taveta,5.675588244316625
2014-08-01,2014,8,Taita Taveta,8.18774224543104
2014-09-01,2014,9,Taita Taveta,13.829753655662724
2014-10-01,2014,10,Taita Taveta,16.234886910868624
2014-11-01,2014,11,Taita Taveta,71.41174845975988
2014-12-01,2014,12,Taita Taveta,78.0318068448235
2015-01-01,2015,1,Taita Taveta,2.639600074524973
2015-02-01,2015,2,Taita Taveta,7.00484460849388
2015-03-01,2015,3,Taita Taveta,45.897144568200204
2015-04-01,2015,4,Taita Taveta,83.32724169188855
2015-05-01,2015,5,Taita Taveta,33.00027775998209
2015-06-01,2015,6,Taita Taveta,6.114429958369218
2015-07-01,2015,7,Taita Taveta,8.086197284068547
2015-08-01,2015,8,Taita Taveta,6.737004923586752
2015-09-01,2015,9,Taita Taveta,9.97471594120942
2015-10-01,2015,10,Taita Taveta,34.2804227885078
2015-11-01,2015,11,Taita Taveta,101.52952135123459
2015-12-01,2015,12,Taita Taveta,59.242342178494326
2016-01-01,2016,1,Taita Taveta,27.58145673602235
2016-02-01,2016,2,Taita Taveta,8.41000039577484
2016-03-01,2016,3,Taita Taveta,24.814231507918414
2016-04-01,2016,4,Taita Taveta,77.58428397085153
2016-05-01,2016,5,Taita Taveta,17.549462580563976
2016-06-01,2016,6,Taita Taveta,6.041248465782287
2016-07-01,2016,7,Taita Taveta,4.568256525870631
2016-08-01,2016,8,Taita Taveta,11.666132208880256
2016-09-01,2016,9,Taita Taveta,7.429518784611833
2016-10-01,2016,10,Taita Taveta,18.596405936689937
2016-11-01,2016,11,Taita Taveta,51.32515927483054
2016-12-01,2016,12,Taita Taveta,42.98684773912617
2017-01-01,2017,1,Taita Taveta,7.0216688064967885
2017-02-01,2017,2,Taita Taveta,10.369590526468613
2017-03-01,2017,3,Taita Taveta,21.096228883780686
2017-04-01,2017,4,Taita Taveta,52.90409820594039
2017-05-01,2017,5,Taita Taveta,32.508282239296854
2017-06-01,2017,6,Taita Taveta,6.304566152963568
2017-07-01,2017,7,Taita Taveta,4.310192718502938
2017-08-01,2017,8,Taita Taveta,17.54226631603989
2017-09-01,2017,9,Taita Taveta,11.641546620107164
2017-10-01,2017,10,Taita Taveta,14.739963139272204
2017-11-01,2017,11,Taita Taveta,73.17213588789397
2017-12-01,2017,12,Taita Taveta,36.62375275106991
2018-01-01,2018,1,Taita Taveta,8.809048079509362
2018-02-01,2018,2,Taita Taveta,3.5894709154671314
2018-03-01,2018,3,Taita Taveta,126.52761565563725
2018-04-01,2018,4,Taita Taveta,102.20657376308067
2018-05-01,2018,5,Taita Taveta,20.253391877342672
2018-06-01,2018,6,Taita Taveta,11.57812525174197
2018-07-01,2018,7,Taita Taveta,12.322901636332858
2018-08-01,2018,8,Taita Taveta,9.22864389372807
2018-09-01,2018,9,Taita Taveta,15.892227156489502
2018-10-01,2018,10,Taita Taveta,46.59883582638759
2018-11-01,2018,11,Taita Taveta,37.35016651153565
2018-12-01,2018,12,Taita Taveta,97.71326961143345
2019-01-01,2019,1,Taita Taveta,14.228220491783292
2019-02-01,2019,2,Taita Taveta,11.513757542067884
2019-03-01,2019,3,Taita Taveta,9.486195196824916
2019-04-01,2019,4,Taita Taveta,57.2709758459353
2019-05-01,2019,5,Taita Taveta,37.94052575405906
2019-06-01,2019,6,Taita Taveta,10.589454914863204
2019-07-01,2019,7,Taita Taveta,10.871169410938142
2019-08-01,2019,8,Taita Taveta,17.948989907900494
2019-09-01,2019,9,Taita Taveta,17.838248967890646
2019-10-01,2019,10,Taita Taveta,97.58440605238373
2019-11-01,2019,11,Taita Taveta,100.42633328905292
2019-12-01,2019,12,Taita Taveta,126.62339238185508
2020-01-01,2020,1,Taita Taveta,61.32045873006185
2020-02-01,2020,2,Taita Taveta,16.194191313724893
2020-03-01,2020,3,Taita Taveta,102.90117645263672
2020-04-01,2020,4,Taita Taveta,94.10850643083161
2020-05-01,2020,5,Taita Taveta,12.200315381966385
2020-06-01,2020,6,Taita Taveta,11.108058834207409
2020-07-01,2020,7,Taita Taveta,9.755328062644192
2020-08-01,2020,8,Taita Taveta,8.944945571936813
2020-09-01,2020,9,Taita Taveta,13.821234292610018
2020-10-01,2020,10,Taita Taveta,11.704004357842837
2020-11-01,2020,11,Taita Taveta,85.2135415170707
2020-12-01,2020,12,Taita Taveta,54.37187529919194
2021-01-01,2021,1,Taita Taveta,22.95853787356732
2021-02-01,2021,2,Taita Taveta,16.988802374110502
2021-03-01,2021,3,Taita Taveta,11.867211443770165
2021-04-01,2021,4,Taita Taveta,51.63838609994627
2021-05-01,2021,5,Taita Taveta,26.85438309323554
2021-06-01,2021,6,Taita Taveta,5.237424892428167
2021-07-01,2021,7,Taita Taveta,8.066472733663577
2021-08-01,2021,8,Taita Taveta,9.12773883342743
2021-09-01,2021,9,Taita Taveta,7.362365618406558
2021-10-01,2021,10,Taita Taveta,11.910750548512327
2021-11-01,2021,11,Taita Taveta,36.69212860032624
2021-12-01,2021,12,Taita Taveta,90.70468976637896
2022-01-01,2022,1,Taita Taveta,10.652319900194804
2022-02-01,2022,2,Taita Taveta,17.2004906280368
2022-03-01,2022,3,Taita Taveta,16.30342863120285
2022-04-01,2022,4,Taita Taveta,51.956894365946454
2022-05-01,2022,5,Taita Taveta,14.890915470964769
2022-06-01,2022,6,Taita Taveta,9.591072309966766
2022-07-01,2022,7,Taita Taveta,7.889601179489903
2022-08-01,2022,8,Taita Taveta,7.0717213158513985
2022-09-01,2022,9,Taita Taveta,7.171385348427529
2022-10-01,2022,10,Taita Taveta,9.07941395371568
2022-11-01,2022,11,Taita Taveta,63.32123103422277
2022-12-01,2022,12,Taita Taveta,38.78452688852946
2023-01-01,2023,1,Taita Taveta,9.206906054066677
2023-02-01,2023,2,Taita Taveta,2.7621342782880745
2023-03-01,2023,3,Taita Taveta,19.356457786934048
2023-04-01,2023,4,Taita Taveta,103.18890899209416
2023-05-01,2023,5,Taita Taveta,15.152978550219068
2023-06-01,2023,6,Taita Taveta,13.901965752273213
2023-07-01,2023,7,Taita Taveta,10.219665053194644
2023-08-01,2023,8,Taita Taveta,11.69893830430274
2023-09-01,2023,9,Taita Taveta,10.172808727329853
2023-10-01,2023,10,Taita Taveta,38.196294604095755
2023-11-01,2023,11,Taita Taveta,177.58581930422315
2023-12-01,2023,12,Taita Taveta,72.87015476974787
2024-01-01,2024,1,Taita Taveta,18.634444766886094
2024-02-01,2024,2,Taita Taveta,26.038078483880735
2024-03-01,2024,3,Taita Taveta,76.51190270816579
2024-04-01,2024,4,Taita Taveta,57.07939283707562
2024-05-01,2024,5,Taita Taveta,10.537072780085545
2024-06-01,2024,6,Taita Taveta,6.718413860233976
2024-07-01,2024,7,Taita Taveta,3.1945529823794083
2024-08-01,2024,8,Taita Taveta,8.107248254617055
2024-09-01,2024,9,Taita Taveta,5.909971638403687
2024-10-01,2024,10,Taita Taveta,10.066421681058173
2024-11-01,2024,11,Taita Taveta,80.53149038576612
2024-12-01,2024,12,Taita Taveta,77.56456140256395
2025-01-01,2025,1,Taita Taveta,22.333597155178296
2025-02-01,2025,2,Taita Taveta,2.5560798306091157
2025-03-01,2025,3,Taita Taveta,44.76616654115565
2025-04-01,2025,4,Taita Taveta,94.31934613994524
2025-05-01,2025,5,Taita Taveta,17.45700879751467
2025-06-01,2025,6,Taita Taveta,8.550976830954646
2025-07-01,2025,7,Taita Taveta,3.351944842554775
2025-08-01,2025,8,Taita Taveta,8.455194247470182
2025-09-01,2025,9,Taita Taveta,8.124889050862368
2025-10-01,2025,10,Taita Taveta,17.74816708985497
2025-11-01,2025,11,Taita Taveta,15.62225534214693
2025-12-01,2025,12,Taita Taveta,39.302577009388045
2026-01-01,2026,1,Taita Taveta,2.939436118626127
2026-02-01,2026,2,Taita Taveta,53.76353486378988
2026-03-01,2026,3,Taita Taveta,102.98740256814396
2026-04-01,2026,4,Taita Taveta,30.640119920992383
2026-05-01,2026,5,Taita Taveta,7.728971954478937
2026-06-01,2026,6,Taita Taveta,10.29553879633838
2026-07-01,2026,7,Taita Taveta,4.7757554758559255
2026-08-01,2026,8,Taita Taveta,10.599086525393467
1981-01-01,1981,1,Tana River,2.2121317428149996
1981-02-01,1981,2,Tana River,3.184902709941383
1981-03-01,1981,3,Tana River,85.50725646434618
1981-04-01,1981,4,Tana River,43.35971194288873
1981-05-01,1981,5,Tana River,15.140673738926669
1981-06-01,1981,6,Tana River,6.548169338587214
1981-07-01,1981,7,Tana River,6.805073701601317
1981-08-01,1981,8,Tana River,7.976083218954095
1981-09-01,1981,9,Tana River,10.338202903337404
1981-10-01,1981,10,Tana River,18.04294287757507
1981-11-01,1981,11,Tana River,28.211419978285786
1981-12-01,1981,12,Tana River,30.527941148250008
1982-01-01,1982,1,Tana River,3.9822579878666833
1982-02-01,1982,2,Tana River,1.6269496850715406
1982-03-01,1982,3,Tana River,12.930603866308784
1982-04-01,1982,4,Tana River,41.699872300652665
1982-05-01,1982,5,Tana River,22.293415339713484
1982-06-01,1982,6,Tana River,9.233304206643103
1982-07-01,1982,7,Tana River,8.124338353615604
1982-08-01,1982,8,Tana River,4.129766473543035
1982-09-01,1982,9,Tana River,10.433076674306564
1982-10-01,1982,10,Tana River,43.415162485923844
1982-11-01,1982,11,Tana River,63.00504229832939
1982-12-01,1982,12,Tana River,39.42077264371766
1983-01-01,1983,1,Tana River,3.036945328863009
1983-02-01,1983,2,Tana River,3.989531009622281
1983-03-01,1983,3,Tana River,6.170478225081607
1983-04-01,1983,4,Tana River,23.756266821060755
1983-05-01,1983,5,Tana River,15.798493488978751
1983-06-01,1983,6,Tana River,8.96951079491464
1983-07-01,1983,7,Tana River,6.802892988039357
1983-08-01,1983,8,Tana River,5.384078850820373
1983-09-01,1983,9,Tana River,8.557195401878985
1983-10-01,1983,10,Tana River,6.833041116155495
1983-11-01,1983,11,Tana River,16.97165037944207
1983-12-01,1983,12,Tana River,31.518311830931687
1984-01-01,1984,1,Tana River,3.173621937847334
1984-02-01,1984,2,Tana River,1.5163643232808182
1984-03-01,1984,3,Tana River,5.016000776296621
1984-04-01,1984,4,Tana River,30.073122226791014
1984-05-01,1984,5,Tana River,10.170921559233983
1984-06-01,1984,6,Tana River,11.58125768832021
1984-07-01,1984,7,Tana River,8.771001610607245
1984-08-01,1984,8,Tana River,3.1723005344239814
1984-09-01,1984,9,Tana River,6.565122421485722
1984-10-01,1984,10,Tana River,18.618613784249384
1984-11-01,1984,11,Tana River,82.93237720717285
1984-12-01,1984,12,Tana River,37.78959995438648
1985-01-01,1985,1,Tana River,4.080919332019908
1985-02-01,1985,2,Tana River,6.124066756413092
1985-03-01,1985,3,Tana River,21.027184067806644
1985-04-01,1985,4,Tana River,29.112330060015005
1985-05-01,1985,5,Tana River,14.72316497431361
1985-06-01,1985,6,Tana River,5.678271491578988
1985-07-01,1985,7,Tana River,6.230715239408609
1985-08-01,1985,8,Tana River,7.074185463001626
1985-09-01,1985,9,Tana River,5.992631941297403
1985-10-01,1985,10,Tana River,12.824111222852643
1985-11-01,1985,11,Tana River,26.186679868560667
1985-12-01,1985,12,Tana River,17.416612756358653
1986-01-01,1986,1,Tana River,2.813648658352677
1986-02-01,1986,2,Tana River,1.661849769731049
1986-03-01,1986,3,Tana River,18.229687783516837
1986-04-01,1986,4,Tana River,44.46813434791957
1986-05-01,1986,5,Tana River,24.599931213409015
1986-06-01,1986,6,Tana River,6.062946521780925
1986-07-01,1986,7,Tana River,6.110528113768323
1986-08-01,1986,8,Tana River,6.335192977858778
1986-09-01,1986,9,Tana River,5.688869368348861
1986-10-01,1986,10,Tana River,11.918597441056695
1986-11-01,1986,11,Tana River,48.071881343014205
1986-12-01,1986,12,Tana River,50.001344002512276
1987-01-01,1987,1,Tana River,4.7386767210498935
1987-02-01,1987,2,Tana River,1.7210366843330918
1987-03-01,1987,3,Tana River,6.821223451817944
1987-04-01,1987,4,Tana River,43.851264264048496
1987-05-01,1987,5,Tana River,23.170618306684347
1987-06-01,1987,6,Tana River,7.905495416252968
1987-07-01,1987,7,Tana River,8.85369885641512
1987-08-01,1987,8,Tana River,10.015701707577362
1987-09-01,1987,9,Tana River,5.611726853932595
1987-10-01,1987,10,Tana River,5.616732140068494
1987-11-01,1987,11,Tana River,28.489326616141923
1987-12-01,1987,12,Tana River,7.081770237005976
1988-01-01,1988,1,Tana River,11.282140559829418
1988-02-01,1988,2,Tana River,1.8867863786899643
1988-03-01,1988,3,Tana River,41.922963028176646
1988-04-01,1988,4,Tana River,36.01090237205783
1988-05-01,1988,5,Tana River,9.231365220967678
1988-06-01,1988,6,Tana River,10.47841884646257
1988-07-01,1988,7,Tana River,5.60909554857204
1988-08-01,1988,8,Tana River,4.853204974338387
1988-09-01,1988,9,Tana River,9.234806381334732
1988-10-01,1988,10,Tana River,9.892177082531733
1988-11-01,1988,11,Tana River,59.27953208875558
1988-12-01,1988,12,Tana River,69.5847956625337
1989-01-01,1989,1,Tana River,9.732764222070463
1989-02-01,1989,2,Tana River,2.135390196995287
1989-03-01,1989,3,Tana River,13.821165325221086
1989-04-01,1989,4,Tana River,45.12031003360316
1989-05-01,1989,5,Tana River,13.284160900316422
1989-06-01,1989,6,Tana River,6.058175375508897
1989-07-01,1989,7,Tana River,5.155113727822486
1989-08-01,1989,8,Tana River,4.59563420326881
1989-09-01,1989,9,Tana River,5.7566124914890295
1989-10-01,1989,10,Tana River,15.31528432506687
1989-11-01,1989,11,Tana River,77.71455107147594
1989-12-01,1989,12,Tana River,39.906133102568845
1990-01-01,1990,1,Tana River,5.132226529519036
1990-02-01,1990,2,Tana River,10.16664896249853
1990-03-01,1990,3,Tana River,55.203815995542335
1990-04-01,1990,4,Tana River,49.07301907189185
1990-05-01,1990,5,Tana River,10.930271760989479
1990-06-01,1990,6,Tana River,5.390264912137067
1990-07-01,1990,7,Tana River,5.126600832986101
1990-08-01,1990,8,Tana River,4.010625382539542
1990-09-01,1990,9,Tana River,7.933864464739168
1990-10-01,1990,10,Tana River,14.384162681758935
1990-11-01,1990,11,Tana River,55.41304335319268
1990-12-01,1990,12,Tana River,52.96787891587576
1991-01-01,1991,1,Tana River,3.220748123643164
1991-02-01,1991,2,Tana River,1.8120972835698517
1991-03-01,1991,3,Tana River,15.45297584884692
1991-04-01,1991,4,Tana River,49.62074659520334
1991-05-01,1991,5,Tana River,21.212231908727365
1991-06-01,1991,6,Tana River,5.673174910891737
1991-07-01,1991,7,Tana River,12.66159304895601
1991-08-01,1991,8,Tana River,6.664732538751057
1991-09-01,1991,9,Tana River,5.749969079037112
1991-10-01,1991,10,Tana River,6.063362068441034
1991-11-01,1991,11,Tana River,35.012096964093864
1991-12-01,1991,12,Tana River,45.78316054020177
1992-01-01,1992,1,Tana River,4.1728667557321355
1992-02-01,1992,2,Tana River,1.8451314209337175
1992-03-01,1992,3,Tana River,7.297455711649474
1992-04-01,1992,4,Tana River,36.754547299140924
1992-05-01,1992,5,Tana River,13.474907217896304
1992-06-01,1992,6,Tana River,5.2200299708064
1992-07-01,1992,7,Tana River,5.550770189842289
1992-08-01,1992,8,Tana River,5.156939013697886
1992-09-01,1992,9,Tana River,6.110445843389489
1992-10-01,1992,10,Tana River,15.213480020436672
1992-11-01,1992,11,Tana River,52.94663706362534
1992-12-01,1992,12,Tana River,70.47877031036984
1993-01-01,1993,1,Tana River,19.26123767350746
1993-02-01,1993,2,Tana River,3.066540142067426
1993-03-01,1993,3,Tana River,11.123709854150194
1993-04-01,1993,4,Tana River,14.10645173646525
1993-05-01,1993,5,Tana River,6.615826782567827
1993-06-01,1993,6,Tana River,8.997534956433215
1993-07-01,1993,7,Tana River,5.021440753340023
1993-08-01,1993,8,Tana River,4.563028165576816
1993-09-01,1993,9,Tana River,5.388167239648885
1993-10-01,1993,10,Tana River,19.234158016020253
1993-11-01,1993,11,Tana River,37.22564757320271
1993-12-01,1993,12,Tana River,38.33172010999063
1994-01-01,1994,1,Tana River,3.47826148308788
1994-02-01,1994,2,Tana River,3.068878237718004
1994-03-01,1994,3,Tana River,8.40478913028844
1994-04-01,1994,4,Tana River,31.735887929030127
1994-05-01,1994,5,Tana River,15.701891720075066
1994-06-01,1994,6,Tana River,5.9422537482643785
1994-07-01,1994,7,Tana River,6.570235847636196
1994-08-01,1994,8,Tana River,5.221304801647587
1994-09-01,1994,9,Tana River,9.546493285237801
1994-10-01,1994,10,Tana River,25.866463171429395
1994-11-01,1994,11,Tana River,81.47390824437714
1994-12-01,1994,12,Tana River,52.878406400948904
1995-01-01,1995,1,Tana River,3.1266355084571105
1995-02-01,1995,2,Tana River,2.57227489840068
1995-03-01,1995,3,Tana River,22.441404935629627
1995-04-01,1995,4,Tana River,38.12535344335259
1995-05-01,1995,5,Tana River,13.021222186992654
1995-06-01,1995,6,Tana River,3.7002336196097256
1995-07-01,1995,7,Tana River,6.788814403980236
1995-08-01,1995,8,Tana River,6.374504899747855
1995-09-01,1995,9,Tana River,5.186404899079749
1995-10-01,1995,10,Tana River,26.99845683852859
1995-11-01,1995,11,Tana River,24.24001251563031
1995-12-01,1995,12,Tana River,50.10355317109893
1996-01-01,1996,1,Tana River,3.8086813731846454
1996-02-01,1996,2,Tana River,4.1593904588921236
1996-03-01,1996,3,Tana River,28.542468124983976
1996-04-01,1996,4,Tana River,16.596343260639404
1996-05-01,1996,5,Tana River,16.255016235779145
1996-06-01,1996,6,Tana River,6.110885644625416
1996-07-01,1996,7,Tana River,6.812449396358654
1996-08-01,1996,8,Tana River,3.7126683555036952
1996-09-01,1996,9,Tana River,4.715004845032073
1996-10-01,1996,10,Tana River,4.394610573759452
1996-11-01,1996,11,Tana River,56.76633183385054
1996-12-01,1996,12,Tana River,6.13994001229495
1997-01-01,1997,1,Tana River,3.3464398294298636
1997-02-01,1997,2,Tana River,1.8893527695800478
1997-03-01,1997,3,Tana River,23.5669742429101
1997-04-01,1997,4,Tana River,53.88730668432515
1997-05-01,1997,5,Tana River,16.83618848783641
1997-06-01,1997,6,Tana River,10.36328175233009
1997-07-01,1997,7,Tana River,6.578079327208728
1997-08-01,1997,8,Tana River,3.954434766796977
1997-09-01,1997,9,Tana River,7.4842145022058535
1997-10-01,1997,10,Tana River,46.11052614904546
1997-11-01,1997,11,Tana River,139.3532744890709
1997-12-01,1997,12,Tana River,94.12361690584076
1998-01-01,1998,1,Tana River,29.372484351480832
1998-02-01,1998,2,Tana River,5.868154306320107
1998-03-01,1998,3,Tana River,25.949978045265233
1998-04-01,1998,4,Tana River,45.15868962522885
1998-05-01,1998,5,Tana River,9.6722269664399
1998-06-01,1998,6,Tana River,11.609015418659956
1998-07-01,1998,7,Tana River,5.175410647394363
1998-08-01,1998,8,Tana River,4.168781171507538
1998-09-01,1998,9,Tana River,6.180488886003553
1998-10-01,1998,10,Tana River,5.1737746483018
1998-11-01,1998,11,Tana River,34.67319507253604
1998-12-01,1998,12,Tana River,12.43896569891506
1999-01-01,1999,1,Tana River,3.870099455424998
1999-02-01,1999,2,Tana River,2.1330447475858643
1999-03-01,1999,3,Tana River,24.96650390340272
1999-04-01,1999,4,Tana River,30.213027723701178
1999-05-01,1999,5,Tana River,9.868534340452232
1999-06-01,1999,6,Tana River,7.0479823747148505
1999-07-01,1999,7,Tana River,7.451074343787396
1999-08-01,1999,8,Tana River,6.00259996696465
1999-09-01,1999,9,Tana River,6.298338239967782
1999-10-01,1999,10,Tana River,5.031812026391066
1999-11-01,1999,11,Tana River,66.07908190352178
1999-12-01,1999,12,Tana River,25.90561120495374
2000-01-01,2000,1,Tana River,3.5089023705615356
2000-02-01,2000,2,Tana River,1.595357041123311
2000-03-01,2000,3,Tana River,14.193626240662867
2000-04-01,2000,4,Tana River,18.926297406750994
2000-05-01,2000,5,Tana River,11.503288791626794
2000-06-01,2000,6,Tana River,7.153957194917779
2000-07-01,2000,7,Tana River,5.020909783180619
2000-08-01,2000,8,Tana River,4.5831292792217635
2000-09-01,2000,9,Tana River,6.93448229269083
2000-10-01,2000,10,Tana River,15.424363870774545
2000-11-01,2000,11,Tana River,44.92353053737685
2000-12-01,2000,12,Tana River,31.106816280518153
2001-01-01,2001,1,Tana River,5.267478862484596
2001-02-01,2001,2,Tana River,1.853373081882931
2001-03-01,2001,3,Tana River,15.782948683776018
2001-04-01,2001,4,Tana River,23.969202528117695
2001-05-01,2001,5,Tana River,9.506909033177482
2001-06-01,2001,6,Tana River,6.716639738300115
2001-07-01,2001,7,Tana River,4.456682801718519
2001-08-01,2001,8,Tana River,3.8442865156895265
2001-09-01,2001,9,Tana River,4.601893103206575
2001-10-01,2001,10,Tana River,4.455173857423158
2001-11-01,2001,11,Tana River,68.83830926184304
2001-12-01,2001,12,Tana River,26.600072791990385
2002-01-01,2002,1,Tana River,4.8099691797873705
2002-02-01,2002,2,Tana River,2.2675249648261904
2002-03-01,2002,3,Tana River,21.9483917925402
2002-04-01,2002,4,Tana River,32.59786721166062
2002-05-01,2002,5,Tana River,8.970155834435761
2002-06-01,2002,6,Tana River,9.733726762426082
2002-07-01,2002,7,Tana River,6.621901267539385
2002-08-01,2002,8,Tana River,5.626944482581588
2002-09-01,2002,9,Tana River,6.175074648922571
2002-10-01,2002,10,Tana River,18.52220093713039
2002-11-01,2002,11,Tana River,42.60848382489683
2002-12-01,2002,12,Tana River,53.27636427836788
2003-01-01,2003,1,Tana River,2.258812527011827
2003-02-01,2003,2,Tana River,3.172746171495975
2003-03-01,2003,3,Tana River,14.84755780456323
2003-04-01,2003,4,Tana River,26.56652932733236
2003-05-01,2003,5,Tana River,22.177869672399314
2003-06-01,2003,6,Tana River,7.419438935977232
2003-07-01,2003,7,Tana River,4.7905855815649865
2003-08-01,2003,8,Tana River,4.492384615893372
2003-09-01,2003,9,Tana River,5.614445006731813
2003-10-01,2003,10,Tana River,17.0701786519406
2003-11-01,2003,11,Tana River,51.111305996908584
2003-12-01,2003,12,Tana River,18.247531446677492
2004-01-01,2004,1,Tana River,11.522721029097035
2004-02-01,2004,2,Tana River,2.806921055383198
2004-03-01,2004,3,Tana River,10.129592044188213
2004-04-01,2004,4,Tana River,27.362661146348522
2004-05-01,2004,5,Tana River,5.4640218239627885
2004-06-01,2004,6,Tana River,13.19739886051158
2004-07-01,2004,7,Tana River,4.235387690601873
2004-08-01,2004,8,Tana River,4.432242992350167
2004-09-01,2004,9,Tana River,5.323202980325577
2004-10-01,2004,10,Tana River,11.251489419190952
2004-11-01,2004,11,Tana River,47.47365094409385
2004-12-01,2004,12,Tana River,30.45366405900734
2005-01-01,2005,1,Tana River,3.2232767388930283
2005-02-01,2005,2,Tana River,1.5642301339397875
2005-03-01,2005,3,Tana River,13.685844703823554
2005-04-01,2005,4,Tana River,19.498572961385722
2005-05-01,2005,5,Tana River,17.83757864948242
2005-06-01,2005,6,Tana River,6.046137152116395
2005-07-01,2005,7,Tana River,8.54762581392911
2005-08-01,2005,8,Tana River,4.256448102450302
2005-09-01,2005,9,Tana River,5.021811497951912
2005-10-01,2005,10,Tana River,5.760862340032031
2005-11-01,2005,11,Tana River,28.921515367909826
2005-12-01,2005,12,Tana River,6.0378356569420415
2006-01-01,2006,1,Tana River,2.9488875185207872
2006-02-01,2006,2,Tana River,1.9880116079654608
2006-03-01,2006,3,Tana River,16.573016767315284
2006-04-01,2006,4,Tana River,30.994860952163936
2006-05-01,2006,5,Tana River,17.098010520576693
2006-06-01,2006,6,Tana River,6.926996194412639
2006-07-01,2006,7,Tana River,5.204575056468819
2006-08-01,2006,8,Tana River,5.152267120100178
