date,year,month,county,rainfall_mm,clim_mean,clim_sd,rain_anom,rain_3m_mm,rain_anom_3m
2019-05-01,2019,5,Baringo,29.830007763398,50.86434316977476,23.42716768065042,-0.8978607953427503,88.43720593574726,-1.2005232174618485
2019-06-01,2019,6,Baringo,72.69266552069249,37.96506843958146,15.124655493975114,2.2960917751114875,143.44145475045235,-0.017377803342792597
2019-07-01,2019,7,Baringo,64.74566618112418,50.707096555253386,15.625329322207063,0.8984495197754883,167.26833946521472,0.8396224109071785
2019-08-01,2019,8,Baringo,70.0525204878587,52.71282430693635,19.467189953102025,0.8907138740976499,207.49085218967542,1.7122865560302578
2019-09-01,2019,9,Baringo,32.34783116120558,23.653280131979887,12.947685728278392,0.6715139069398605,167.14601783018853,1.0611034833772632
2019-10-01,2019,10,Baringo,63.26047229537597,27.8382556513283,11.06809545318097,3.2003895154217634,165.66082394444032,2.047327510309688
2019-11-01,2019,11,Baringo,51.63456903604361,30.94603231254806,17.868223743249214,1.1578395827571768,147.24287249262522,2.5972015009023153
2019-12-01,2019,12,Baringo,58.61284501980513,19.51664463727902,15.045790664753511,2.5984809475060313,173.50788635122476,2.9384844303990865
2020-01-01,2020,1,Baringo,20.16493001717788,12.175140861792443,9.661411702721928,0.8269794726928426,130.41234407302667,2.153771154371657
2020-02-01,2020,2,Baringo,13.084543867600267,12.433853668315798,12.624683151811952,0.0515411112865101,91.86231890458333,1.5083585332597376
2020-03-01,2020,3,Baringo,79.03617032368977,33.538288661190585,18.99697684721576,2.3950064280447583,112.28564420846797,1.9363974491464115
2020-04-01,2020,4,Baringo,101.12288453517816,55.290267157676894,25.935311425405434,1.767189783293099,193.24359872646824,2.4041659402638555
2020-05-01,2020,5,Baringo,61.33981394156432,50.86434316977476,23.42716768065042,0.4471505439576349,241.4988688004323,2.3845240041753906
2020-06-01,2020,6,Baringo,78.55530119675856,37.96506843958146,15.124655493975114,2.683712880160885,241.0179996735011,2.4827784386765406
2020-07-01,2020,7,Baringo,100.25510496481871,50.707096555253386,15.625329322207063,3.171005704125967,240.15022010314163,3.046229672769837
2020-08-01,2020,8,Baringo,93.2944944528433,52.71282430693635,19.467189953102025,2.084618799306492,272.1049006144206,3.3859318518489943
2020-09-01,2020,9,Baringo,44.07922812241775,23.653280131979887,12.947685728278392,1.5775752068052267,237.6288275400798,2.9274448291186213
2020-10-01,2020,10,Baringo,45.28104768456557,27.8382556513283,11.06809545318097,1.5759524397871194,182.65477025982668,2.613454677710015
2020-11-01,2020,11,Baringo,49.60262602048042,30.94603231254806,17.868223743249214,1.0441213394241833,138.9629018274638,2.2653652038714114
2020-12-01,2020,12,Baringo,7.767128503016936,19.51664463727902,15.045790664753511,-0.780917161222153,102.65080220806298,0.7515387259419979
2021-01-01,2021,1,Baringo,16.13406284161103,12.175140861792443,9.661411702721928,0.40976640905419986,73.50381736510845,0.31367464139944085
2021-02-01,2021,2,Baringo,12.53459991063827,12.433853668315798,12.624683151811952,0.00798010065765593,36.435791255266295,-0.27274491315696703
2021-03-01,2021,3,Baringo,14.227799073243752,33.538288661190585,18.99697684721576,-1.016503296458827,42.89646182549311,-0.54548477337111
2021-04-01,2021,4,Baringo,35.31339492064256,55.290267157676894,25.935311425405434,-0.7702576579614774,62.07579390452464,-1.0242434053875387
2021-05-01,2021,5,Baringo,96.53618184114114,50.86434316977476,23.42716768065042,1.9495245560174508,146.0773758350275,0.14953875811460066
2021-06-01,2021,6,Baringo,29.04301501543094,37.96506843958146,15.124655493975114,-0.5899012660291407,160.8925917772147,0.4297641732685205
2021-07-01,2021,7,Baringo,42.78240585816212,50.707096555253386,15.625329322207063,-0.5071695151940586,168.36160271473426,0.8727225807217043
2021-08-01,2021,8,Baringo,43.6757640960889,52.71282430693635,19.467189953102025,-0.4642200663073834,115.50118496968201,-0.670447192435993
2021-09-01,2021,9,Baringo,44.12265845567752,23.653280131979887,12.947685728278392,1.580929499933064,130.58082840992859,0.09287981138141452
2021-10-01,2021,10,Baringo,32.956020684731314,27.8382556513283,11.06809545318097,0.462388949847028,120.75444323649779,0.5513405490368717
2021-11-01,2021,11,Baringo,15.069393370701716,30.94603231254806,17.868223743249214,-0.8885404150955234,92.1480725111106,0.38916778304762506
2021-12-01,2021,12,Baringo,13.389501623006968,19.51664463727902,15.045790664753511,-0.4072330361890243,61.41491567844005,-0.5211730431908544
2022-01-01,2022,1,Baringo,15.554097607196905,12.175140861792443,9.661411702721928,0.34973737269187094,44.01299260090565,-0.6398900869900872
2022-02-01,2022,2,Baringo,12.743116013820355,12.433853668315798,12.624683151811952,0.02449664215613761,41.686715244024285,-0.10400912526092974
2022-03-01,2022,3,Baringo,18.58445317439544,33.538288661190585,18.99697684721576,-0.7871692220852927,46.881666795412755,-0.40294368802811825
2022-04-01,2022,4,Baringo,46.1970047730666,55.290267157676894,25.935311425405434,-0.3506131943225024,77.52457396128244,-0.6204496390940538
2022-05-01,2022,5,Baringo,48.25077374776205,50.86434316977476,23.42716768065042,-0.11156147672820833,113.03223169522414,-0.6244525860911445
2022-06-01,2022,6,Baringo,26.969234522795063,37.96506843958146,15.124655493975114,-0.7270138431362335,121.41701304362377,-0.5816993362864284
2022-07-01,2022,7,Baringo,30.80198830335568,50.707096555253386,15.625329322207063,-1.2739000786119832,106.02199657391286,-1.0147016515834417
2022-08-01,2022,8,Baringo,72.14657115447216,52.71282430693635,19.467189953102025,0.9982820784280225,129.91779398062295,-0.29702546076844283
2022-09-01,2022,9,Baringo,40.36946656642816,23.653280131979887,12.947685728278392,1.2910559296275848,143.31802602425606,0.4301529512341449
2022-10-01,2022,10,Baringo,20.24343914038096,27.8382556513283,11.06809545318097,-0.6861900083057731,132.75947686128134,0.9512697682077562
2022-11-01,2022,11,Baringo,45.55889339477588,30.94603231254806,17.868223743249214,0.8178127435721583,106.17179910158505,0.9511965257262862
2022-12-01,2022,12,Baringo,20.157115376301302,19.51664463727902,15.045790664753511,0.04256810115819702,85.9594479114582,0.23637378482221824
2023-01-01,2023,1,Baringo,3.475158935938126,12.175140861792443,9.661411702721928,-0.9004876506197592,69.19116770701537,0.1742281988960589
2023-02-01,2023,2,Baringo,1.820736001088069,12.433853668315798,12.624683151811952,-0.8406640815935635,25.453010313327553,-0.6256710266362737
2023-03-01,2023,3,Baringo,52.266391881306966,33.538288661190585,18.99697684721576,0.985846504459009,57.56228681833322,-0.020923896902074874
2023-04-01,2023,4,Baringo,67.46844236911872,55.290267157676894,25.935311425405434,0.46955962902039644,121.55557025151381,0.530414167650976
2023-05-01,2023,5,Baringo,44.53465785491161,50.86434316977476,23.42716768065042,-0.2701856836108761,164.26949210533735,0.5756388975612342
2023-06-01,2023,6,Baringo,37.14415290539081,37.96506843958146,15.124655493975114,-0.054276643492320024,149.1472531294212,0.12881908694608538
2023-07-01,2023,7,Baringo,34.21084030836057,50.707096555253386,15.625329322207063,-1.055738148408045,115.88965106866304,-0.7159437452961485
2023-08-01,2023,8,Baringo,31.354122335482867,52.71282430693635,19.467189953102025,-1.0971641013884519,102.70911554923431,-1.0017897925557506
2023-09-01,2023,9,Baringo,38.92448460016495,23.653280131979887,12.947685728278392,1.1794543664920745,104.48944724400845,-0.59800387554715
2023-10-01,2023,10,Baringo,42.3013278764792,27.8382556513283,11.06809545318097,1.3067354077610718,112.57993481212708,0.2790193816462772
2023-11-01,2023,11,Baringo,44.850844961557634,30.94603231254806,17.868223743249214,0.7781866204951091,126.07665743820183,1.7489233233753776
2023-12-01,2023,12,Baringo,8.375473599556164,19.51664463727902,15.045790664753511,-0.7404842514406587,95.52764643759305,0.531688373605543
2024-01-01,2024,1,Baringo,28.33091033544296,12.175140861792443,9.661411702721928,1.6721955311250138,81.55722889655681,0.5740759438722116
2024-02-01,2024,2,Baringo,19.133289024157403,12.433853668315798,12.624683151811952,0.5306616629725136,55.83967295915659,0.35078901621569303
2024-03-01,2024,3,Baringo,23.413050111134847,33.538288661190585,18.99697684721576,-0.5329920982421851,70.87724947073526,0.45531992044242087
2024-04-01,2024,4,Baringo,104.4822207230788,55.290267157676894,25.935311425405434,1.8967172885849743,147.0285598583711,1.1962165400271907
2024-05-01,2024,5,Baringo,97.36928483033792,50.86434316977476,23.42716768065042,1.9850859606461833,225.2645556645516,2.004280002420159
2024-06-01,2024,6,Baringo,22.54041243088551,37.96506843958146,15.124655493975114,-1.0198351965663177,224.39191798430227,2.056776452765324
2024-07-01,2024,7,Baringo,70.81063490647536,50.707096555253386,15.625329322207063,1.2865993373112705,190.7203321676988,1.5496663470610665
2024-08-01,2024,8,Baringo,66.44476267985809,52.71282430693635,19.467189953102025,0.70538883146479,159.795810017219,0.4768805582343115
2024-09-01,2024,9,Baringo,18.400250420203577,23.653280131979887,12.947685728278392,-0.40571186403632203,155.65564800653706,0.7568455747041068
2024-10-01,2024,10,Baringo,29.764089421736887,27.8382556513283,11.06809545318097,0.17399865934975317,114.60910252179859,0.3466179809555175
2024-11-01,2024,11,Baringo,60.41063804870997,30.94603231254806,17.868223743249214,1.648994671185149,108.57497789065047,1.0475086967128406
